	title	artist	album	albumArtist	likeStatus	averageRating	albumYear	albumType	duration_seconds
dqp8FIc_Bfg	Crystal Blue Persuasion	Tommy James & The Shondells	Crimson & Clover	Tommy James & The Shondells	INDIFFERENT		1969.0	Album	
jd0JL8YdJHg	Canned Heat Blues	Tommy Johnson	Barrelhouse Blues - Compiled and Edited By Paul Oliver	Various Artists	INDIFFERENT		2009.0	Album	
dzSkUH9Bpf8	Cool Drink of Water Blues	Tommy Johnson	Broadcasting the Blues: Black Blues in the Segregation Era (Compiled and Edited by Paul Oliver)	Various Artists	INDIFFERENT		2006.0	Album	
h-nviU6fUOs	Bye Bye Blues	Tommy Johnson	Canned Heat Blues	Tommy Johnson	INDIFFERENT		2014.0	Album	
RHw1ugBLS5g	Canned Heat Blues	Tommy Johnson	Canned Heat Blues	Tommy Johnson	INDIFFERENT		2014.0	Album	219.0
GG8vkWnv368	Cool Drink of Water Blues	Tommy Johnson	Canned Heat Blues	Tommy Johnson	INDIFFERENT		2014.0	Album	207.0
G_upnEFGDcM	Wild Thing	Tone-Loc	Loc-ed After Dark	Tone-Loc	INDIFFERENT		1987.0	Album	
25r1eHJx39c	Red Red Wine	Tony Tribe	Cousins Records Presents Classic Reggae Vol 1	Various Artists	INDIFFERENT		2011.0	Album	
M3ORoithGsk	Funky Kingston	Toots & The Maytals	20th Century Masters: The Millennium Collection: Best Of Toots & The Maytals	Toots & The Maytals	INDIFFERENT		2001.0	Album	
5dr2eTZV7uI	Time Tough	Toots & The Maytals	In The Dark	Toots & The Maytals	INDIFFERENT		1973.0	Album	
1GKaQWdGCwk	Time Tough	Toots & The Maytals	Live	Toots & The Maytals	INDIFFERENT		1980.0	Album	
px7LHI8D348	Pressure Drop	Toots & The Maytals	The Harder They Come (Original Motion Picture Soundtrack)	Jimmy Cliff	INDIFFERENT		1972.0	Album	224.0
Aa5SsqbeQcA	Eat The Sun	Tora	Eat The Sun	Tora	INDIFFERENT	5.0	2014.0	EP	
TUTSzZg-Bvw	Winter	Tori Amos	Little Earthquakes	Tori Amos	INDIFFERENT	4.3499207	1992.0	Album	
Gv-G6rAxX6w	Cornflake Girl	Tori Amos	Under the Pink	Tori Amos	INDIFFERENT		1994.0	Album	
lEnwKeH8kog	Yeah Right	Toro Y Moi	Live from Trona	Toro Y Moi	INDIFFERENT		2016.0	Album	
nISUXkI_KX8	Say That	Toro Y Moi	Live from Trona	Toro Y Moi	INDIFFERENT		2016.0	Album	
fHQ4r4g4kF4	Grown Up Calls	Toro Y Moi	Live from Trona	Toro Y Moi	INDIFFERENT		2016.0	Album	
Ku4d4G2lOf8	So Many Details	Toro Y Moi	So Many Details	Toro Y Moi	INDIFFERENT		2012.0	Single	
zTppgotPyGA	Divina	Toro Y Moi	Underneath The Pine	Toro Y Moi	INDIFFERENT	5.0	2011.0	Album	
RiV4-effXpo	Buffalo	Toro Y Moi	What For?	Toro Y Moi	INDIFFERENT		2015.0	Album	
sdASbGBEZSA	So Many Details	Toro y Moi	Anything in Return	Toro y Moi	INDIFFERENT		2013.0	Album	286.0
RBURdQR70Gg	Into The Light	Totally Enormous Extinct Dinosaurs	The Distance	Totally Enormous Extinct Dinosaurs	INDIFFERENT		2021.0	EP	
sRulkKvfeyc	The Distance	Totally Enormous Extinct Dinosaurs	The Distance	Totally Enormous Extinct Dinosaurs	INDIFFERENT		2021.0	EP	292.0
qvCgM7A067s	Elixir	Tourist	Elixir	Tourist	INDIFFERENT		2019.0	Single	
vRvRNc45T94	Ski Pilot	Traffic Sound	Eternal Hits	Traffic Sound	INDIFFERENT		2011.0	Album	337.0
RJlkNuCJmmM	Chicama Way	Traffic Sound	Eternal Hits	Traffic Sound	INDIFFERENT		2011.0	Album	328.0
2UXWbMNJfCQ	Tibet's Suzettes	Traffic Sound	Eternal Hits	Traffic Sound	INDIFFERENT		2011.0	Album	281.0
N6_-k4KtQ5E	A Beautiful Day	Traffic Sound	Lux	Traffic Sound	INDIFFERENT		1972.0	Album	161.0
oKPilKURrI8	El Gusano (Alice In Wormland)	Traffic Sound	Lux	Traffic Sound	INDIFFERENT		1972.0	Album	243.0
GVZbnu__Egg	Inca Snow	Traffic Sound	Lux	Traffic Sound	INDIFFERENT		1972.0	Album	326.0
MiIipQnXBbw	Chicama Way	Traffic Sound	Traffic Sound	Traffic Sound	INDIFFERENT		1970.0	Album	466.0
08CD8MLrgV4	Yesterday's Game	Traffic Sound	Yellow Sea Years (peruvian Psych-Rock-Soul 1968-71)	Traffic Sound	INDIFFERENT		2005.0	Album	346.0
3IL4mKHRqDo	Chicama Way	Traffic Sound	Yellow Sea Years (peruvian Psych-Rock-Soul 1968-71)	Traffic Sound	INDIFFERENT		2005.0	Album	470.0
EfO2v2Zi3Bo	Sing	Travis	Sing	Travis	INDIFFERENT		2021.0	Single	229.0
9h8t9pWBfs8	Promises	Travis Bretzer	Waxing Romantic						
TnbRpwbfpRg	Giving Up	Travis Bretzer	Waxing Romantic						
XqZ0Kt4IUqw	Lady Red	Travis Bretzer	Waxing Romantic						
m2352IuKbFU	Good Times	Travis Bretzer	Waxing Romantic						
o3C6DqK0A5E	The Bread	Travis Bretzer	Waxing Romantic						
kiSXqYXLHuQ	Idle By	Travis Bretzer	Waxing Romantic						
70FsWL1WoEg	Wishing Away	Travis Bretzer	Waxing Romantic						
1RrGlUYMJCw	Story Book	Travis Bretzer	Waxing Romantic						
zojCw8_AdRg	through the late night	Travis Scott	Birds in the Trap Sing McKnight	Travis Scott	INDIFFERENT	4.7858591	2016.0	Album	
AMq75UlH7OY	I Can Tell	Travis Scott	Rodeo	Travis Scott	INDIFFERENT				
LhHSYEo8HtA	Livin	Tripp St.	Livin	Tripp St.	INDIFFERENT		2021.0	Single	291.0
KziMU1tDEOY	Snake Eyes	Trouble	Twin Peaks (Music From the Limited Event Series)	Angelo Badalamenti	INDIFFERENT				
aW74ixk3q64	Desert Cruiser	Truckfighters	Gravity X	Truckfighters	INDIFFERENT		2005.0	Album	
kIkTOFQabuY	Down from Above	Tweedy	Sukierae	Tweedy	INDIFFERENT		2014.0	Album	266.0
CD9GuHQ9Q-A	High as Hello	Tweedy	Sukierae	Tweedy	INDIFFERENT		2014.0	Album	237.0
6ruhEUGmp-4	Wait for Love	Tweedy	Sukierae	Tweedy	INDIFFERENT		2014.0	Album	188.0
3C3RgfBWp20	Slow Jamz (feat. Kanye West & Jamie Foxx)	Twista	Kamikaze	Twista	INDIFFERENT	4.5153828	2004.0	Album	
E5hiAzIlaFw	Sunshine (feat. Anthony Hamilton)	Twista	Kamikaze	Twista	INDIFFERENT	4.7461362	2004.0	Album	
cAzCMq7e79k	Hoping You Changed	Two Another	Another Tape	Two Another	INDIFFERENT	3.0	2018.0	Album	
6BSTNZDvHLs	Something Good Can Work	Two Door Cinema Club	Tourist History	Two Door Cinema Club	INDIFFERENT		2010.0	Album	
7ZLg2HK5GLk	I Can Talk	Two Door Cinema Club	Tourist History	Two Door Cinema Club	INDIFFERENT		2010.0	Album	
J3tf78q-x00	Squealer	Ty Segall	Deforming Lobes	Ty Segall	INDIFFERENT		2019.0	Album	
A9JdT0DEeNo	Finger	Ty Segall	Deforming Lobes	Ty Segall	INDIFFERENT		2019.0	Album	
n1OZQmGD-aE	Love Fuzz	Ty Segall	Deforming Lobes	Ty Segall	INDIFFERENT		2019.0	Album	
1ZtSKlK_Pqs	My Sunshine	Ty Segall	Singles 2007-2010	Ty Segall	INDIFFERENT	4.860465	2011.0	Album	
pEdjC80L7Xg	Dating	Ty Segall	Ty Segall	Ty Segall	INDIFFERENT	4.8041959	2008.0	Album	
iqeBsYWkLvI	Ascension	Tycho	Dive	Tycho	INDIFFERENT	4.3771625	2011.0	Album	
qWLAE5jCWTY	Receiver	Tycho	Epoch	Tycho	INDIFFERENT		2016.0	Album	
e9ISuWhw1rY	Receiver	Tycho	Epoch (Deluxe Version)	Tycho	INDIFFERENT	4.807229	2016.0	Album	
T2MD7J-vpiw	Cascade	Tycho	Ghostly Swim	Various Artists	INDIFFERENT		2009.0	Album	239.0
yK4FXcO6CAY	Spectre	Tycho	Spectre	Tycho	INDIFFERENT		2014.0	Single	
rv9gwTQe9ko	Past Is Prologue	Tycho	Sunrise Projector	Tycho	INDIFFERENT				
ZmmIMKmxPnE	WUSYANAME (feat. Youngboy Never Broke Again & Ty Dolla $ign)	Tyler, The Creator	CALL ME IF YOU GET LOST: The Estate Sale	Tyler, The Creator	INDIFFERENT		2023.0	Album	122.0
Bq-JNmqYW4s	Who Dat Boy (feat. A$AP Rocky)	Tyler, The Creator	Flower Boy	Tyler, The Creator	INDIFFERENT	4.5364885	2017.0	Album	
cmXG8BlCdxc	Natty Rebel (Remaster 1990)	U-Roy	Reggae Now	Various Artists	INDIFFERENT		2020.0	Album	
p-ull1tDENU	Satellite Of Love	U2	Achtung Baby	U2	INDIFFERENT		1991.0	Album	
KGnz0VIxPro	I Will Follow	U2	The Best Of 1980 - 1990	U2	INDIFFERENT		1998.0	Album	
yXR1hTXM7Ck	Dirty Money	UGK (Underground Kingz)	Dirty Money	UGK (Underground Kingz)	INDIFFERENT	4.7150869	1990.0	Album	
9AQB1fgJcRA	Int'l Players Anthem (I Choose You) (feat. OutKast)	UGK (Underground Kingz)	The Essential UGK	UGK (Underground Kingz)	INDIFFERENT	4.6818929	2014.0	Album	
SrKTYd_JvIM	Reign (feat. Ian Brown)	UNKLE	Never, Never, Land	UNKLE	INDIFFERENT		2003.0	Album	333.0
XrFECnl3vno	Lonely Soul (feat. Richard Ashcroft)	UNKLE	Psyence Fiction	UNKLE	INDIFFERENT		1998.0	Album	534.0
wk-6vC7-Vyc	Unreal	UNKLE	Psyence Fiction	UNKLE	INDIFFERENT		1998.0	Album	309.0
ZNU1OFTRS_g	Celestial Annihilation	UNKLE	Psyence Fiction	UNKLE	INDIFFERENT		1998.0	Album	286.0
5DeonN-VwN4	(I've Got The) Sanctioned Blues	Ultimate Painting	(I've Got The) Sanctioned Blues	Ultimate Painting	INDIFFERENT		2015.0	Single	
YD0I_PnfWmE	(Ballad Of) The Hip Death Goddess	Ultimate Spinach	Ultimate Spinach (Original Mono Mix)	Ultimate Spinach	INDIFFERENT		1968.0	Album	
XilM-xjvFTw	Stop What You're Doing (James Blake Remix)	Untold	Stop What You're Doing (James Blake Remix)	Untold	INDIFFERENT		2009.0	Single	226.0
l1LTbqjurNw	Raga Yaman	Ustad Zia Mohiuddin Dagar	Raga Yaman (Rudra Veena // Seattle // 15 March 1986)	Ustad Zia Mohiuddin Dagar	INDIFFERENT		2018.0	Album	3960.0
cjG3r4uZBfQ	Trip (Mmoths Remix)	Vacationer	Trip Remixes	Vacationer	INDIFFERENT		2012.0	Single	214.0
bIuCdXudhas	Moving Out	Vacations	Changes	Vacations	INDIFFERENT		2018.0	Album	
9gFTgrdrZ4M	However Many Takes It Takes	Vandaveer	Grace & Speed	Vandaveer	INDIFFERENT		2007.0	Album	152.0
pq3cvB0Dz8U	Blade Runner Blues	Vangelis	LateNightTales: Röyksopp	Acker Bilk	INDIFFERENT				
kjxXtOQjNKs	You Keep Me Hangin' On (Alternate Version)	Vanilla Fudge	Psychedelic Sundae (The Best Of Vanilla Fudge)	Vanilla Fudge	INDIFFERENT		1993.0	Album	180.0
2CPQFvLND1w	Käes on aeg	Velly Joonas	LateNightTales: BADBADNOTGOOD	Admas	INDIFFERENT				
9XFxAvNDRro	Rain Come Down	Vince Staples	Big Fish Theory	Vince Staples	INDIFFERENT	4.2142859	2017.0	Album	
bB-uOBZ-FFU	Your Disco Song	Vitalic	Disco Terminateur EP	Vitalic	INDIFFERENT	4.4117646	2009.0	Single	
xUf2NoeDQlo	Your Disco Song (Long Version)	Vitalic	Disco Terminateur EP	Vitalic	INDIFFERENT				
_EG_bLO_8-w	Your Disco Song (Long Version)	Vitalic	Disco Terminateur EP	Vitalic	INDIFFERENT		2009.0	Single	273.0
nzX0pxSXdy0	Lotus Flower Bomb (feat. Miguel)	Wale	Ambition (Deluxe Version)	Wale	INDIFFERENT		2011.0	Album	213.0
6gCt7BDzhB4	It's All Over	Walter Jackson	Welcome Home / The Okeh Years	Walter Jackson	INDIFFERENT		1996.0	Album	
mCsnRNQonlg	Life of Luxury	Wampire	Bazaar	Wampire	INDIFFERENT	4.5849056	2014.0	Album	
OUF_OzTBBe4	Low Rider	War	The Very Best of War	War	INDIFFERENT	4.7938147	2003.0	Album	
QGc_CpgoRrw	Regulate (feat. Nate Dogg)	Warren G	90s Summer Hits	Various Artists	INDIFFERENT	4.6164384	2019.0	Album	
rMB_898Xfss	This D.J. (feat. O.G.L.B.)	Warren G	Regulate... G Funk Era (Special Edition)	Warren G	INDIFFERENT	4.5645638	1994.0	Album	
SJd3diDdS0A	What's Next (feat. Mr. Malik)	Warren G	Regulate...G Funk Era (20th Anniversary)	Warren G	INDIFFERENT		1994.0	Album	206.0
nxpeWxP9DHg	I've Got Love if You Want It	Warren Smith	I've Got Love if You Want It / I Fell in Love	Warren Smith	INDIFFERENT		1957.0	Single	
jvVXFxcCEIQ	Quiet Little Voices	We Were Promised Jetpacks	These Four Walls	We Were Promised Jetpacks	INDIFFERENT		2009.0	Album	
OG-rFE2NkhI	Birdland	Weather Report	Forecast: Tomorrow	Weather Report	INDIFFERENT		2006.0	Album	
JI1QCXIXlp8	Birdland	Weather Report	This Is Jazz #10	Weather Report	INDIFFERENT		1996.0	Album	
0A3fxozKfJk	Say It Ain't So	Weezer	Classic Rock Hits	Various Artists	INDIFFERENT		2023.0	Album	259.0
-C_LWpBbZg8	Say It Ain't So	Weezer	Striking Tunes Vol 4	Various Artists	INDIFFERENT		2023.0	Album	259.0
ISTmjgs-Lhg	In Your Own Sweet Way	Wes Montgomery	Essential Jazz Masters	Wes Montgomery	INDIFFERENT	4.4074073	2011.0	Album	
4rgRS39zmF0	Bumpin' On Sunset	Wes Montgomery	Talkin' Verve: Roots Of Acid Jazz	Wes Montgomery	INDIFFERENT		1996.0	Album	
dypMpzfxKOc	When There Is No Crowd	White Fence	White Fence Is Growing Faith	White Fence	INDIFFERENT				
_VSA5EaM9sE	You Can't Put Your Arms Around a Memory	White Fence	White Fence Is Growing Faith	White Fence	INDIFFERENT				
1ruXWBLp5qg	Stranger Things Have Happened (To You)	White Fence	White Fence Is Growing Faith	White Fence	INDIFFERENT				
Z01HWMQx2ew	Tumble, Lies & Honesty	White Fence	White Fence Is Growing Faith	White Fence	INDIFFERENT				
9tUfHXCuPp8	Get That Heart	White Fence	White Fence Is Growing Faith	White Fence	INDIFFERENT				
RDHLZeg0uPo	Your Woman	White Town	Lost Hits Of The 90's	Various Artists	INDIFFERENT		2011.0	Album	
ZDAkANpGRk0	Handshake Drugs	Wilco	A Ghost Is Born	Wilco	INDIFFERENT	4.5819211	2004.0	Album	
1WdaqKmvW54	Handshake Drugs	Wilco	A Ghost Is Born	Wilco	INDIFFERENT		2004.0	Album	363.0
z-g5iBwctGQ	Tired of Taking It Out On You	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	217.0
3Dc1C7L8H5U	Country Song Upside-down	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	167.0
5HxYIAR7o9Q	I Am My Mother	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	156.0
DNkCHIXGf5k	Many Worlds	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	473.0
STLCrfx3N_0	Cruel Country	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	207.0
bPCGO-YmSxA	Hints	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	219.0
cayDLWYrnm8	A Lifetime to Find	Wilco	Cruel Country	Wilco	INDIFFERENT		2022.0	Album	248.0
477QKJOXqxI	Everyone Hides	Wilco	Ode to Joy	Wilco	INDIFFERENT		2019.0	Album	180.0
G9kMlOG199w	Hold Me Anyway	Wilco	Ode to Joy	Wilco	INDIFFERENT		2019.0	Album	239.0
jy4EXHlNgPA	Love Is Everywhere (Beware)	Wilco	Ode to Joy	Wilco	INDIFFERENT		2019.0	Album	214.0
zo6qWxW7h4s	Bright Leaves	Wilco	Ode to Joy	Wilco	INDIFFERENT		2019.0	Album	251.0
Jem-p1VadYU	If I Ever Was a Child	Wilco	Schmilco	Wilco	INDIFFERENT		2016.0	Album	176.0
GFyJku_5kJ4	A Dancing Shell	Wild Nothing	A Dancing Shell	Wild Nothing	INDIFFERENT		2013.0	Single	
YJd9uJv7npY	Silent Night	William Basinski	Silent Night	William Basinski	INDIFFERENT		2004.0	Album	3606.0
RXQxdj0N-es	Be Thankful for What You Got	William DeVaughn	70's Pop Gems	Various Artists	INDIFFERENT		2008.0	EP	
gBmUgZMC4z8	Be Thankful for What You Got	William DeVaughn	70's Soul - Groove Me (Rerecorded Version)	Various Artists	INDIFFERENT	4.7297912	2009.0	Album	
3gtetOgb-Q8	If You Need Me	Wilson Pickett	The Soul Of Wilson Pickett	Wilson Pickett	INDIFFERENT		2006.0	Album	
uPki6mUDzOw	Hey Jude	Wilson Pickett	The Very Best of Wilson Pickett	Wilson Pickett	INDIFFERENT	4.4435263	2006.0	Album	
efctwrcovJQ	Mustang Sally	Wilson Pickett	The Wicked Pickett	Wilson Pickett	INDIFFERENT	4.737494	2017.0	Album	
3w9hAhS93qg	Seer	Witch	Witch	Witch	INDIFFERENT		2006.0	Album	478.0
qlqXhhQ0_0I	Smile (feat. H.E.R.)	WizKid	Made In Lagos	WizKid	INDIFFERENT		2020.0	Album	
C598GHTQiE4	Back to Back	Wolf Gang	Suego Faults	Wolf Gang	INDIFFERENT	4.1743279	2011.0	Album	
D_M0oSZSn_U	Dear Sons and Daughters of Hungry Ghosts	Wolf Parade	Apologies to the Queen Mary (Deluxe Edition)	Wolf Parade	INDIFFERENT	4.8125	2005.0	Album	
_gM9pEMHLqI	Pastures Of Plenty	Woody Guthrie	Columbia River Collection	Woody Guthrie	INDIFFERENT	4.390244	2012.0	Album	
AePCvFrggZM	This Land is Your Land	Woody Guthrie	This Land is Your Land: The Asch Recordings, Vol. 1	Woody Guthrie	INDIFFERENT		1997.0	Album	
Ol0rRdF5L1c	This Land is Your Land	Woody Guthrie	This Land is Your Land: The Asch Recordings, Vol. 1	Woody Guthrie	INDIFFERENT		1997.0	Album	139.0
9LJpCt1oCkA	Going Down the Road Feeling Bad	Woody Guthrie	Woody Guthrie Sings Folk Songs, Vol. 2	Woody Guthrie	INDIFFERENT		1964.0	Album	175.0
uTxeqOS26p0	Lesson Learn'd (feat. Inspectah Deck & Redman)	Wu-Tang	Lesson Learn'd	Wu-Tang	INDIFFERENT		2017.0	Single	
xKkt58BzuIQ	Tearz	Wu-Tang Clan	Back to the clan	Various Artists	INDIFFERENT	4.8247423	2012.0	Album	
6yARlD8ES6U	C.R.E.A.M. (Cash Rules Everything Around Me) (Radio Edit)	Wu-Tang Clan	Hip Hop 100 Hits - Urban rap & R n B anthems inc. Jay Z, A$ap Rocky, Wu-Tang Clan & Nas	Various Artists	INDIFFERENT	4.5529766	2013.0	Album	
FHthhL42_oM	Protect Ya Neck (The Jump Off)	Wu-Tang Clan	The Essential Wu-Tang Clan	Wu-Tang Clan	INDIFFERENT		2013.0	Album	
ZKp1TjP__rg	Los Angeles	X	Los Angeles	X	INDIFFERENT		1980.0	Album	
-3X7_oXb5Ug	Nightsea Wind	Xiu Xiu	Plays the Music of Twin Peaks	Xiu Xiu	INDIFFERENT		2016.0	Album	427.0
_iosHIYmoXA	Why You Always Hatin? (feat. Drake & Kamaiyah)	YG	4 THE FANS	YG	INDIFFERENT		2020.0	EP	
q5r6Y6EemT4	FDT (feat. Nipsey Hussle)	YG	4 THE PEOPLE	YG	INDIFFERENT		2020.0	EP	
bZIjAxIiAWY	Really Be (Smokin N Drinkin) (feat. Kendrick Lamar)	YG	DO IT 4 BOMPTON	YG	INDIFFERENT	4.9327731	2020.0	EP	
4aR4JwY-huc	My Nigga (Remix) (feat. Lil Wayne, Rich Homie Quan, Meek Mill & Nicki Minaj)	YG	Hype Songs	Various Artists	INDIFFERENT	4.7254901	2019.0	Album	
ZZE4Fp8exmE	Soft Shock	Yeah Yeah Yeahs	It's Blitz!	Yeah Yeah Yeahs	INDIFFERENT	4.6049066	2009.0	Album	
AY7ktU1Db2A	Owner Of A Lonely Heart	Yes	Yesstory	Yes	INDIFFERENT		1992.0	Album	268.0
SrQ90bY_0cM	Awn	Youandewan	Disarray EP	Youandewan	INDIFFERENT		2013.0	EP	494.0
a4VNo9BevB4	1988	Youandewan	Lost Village, Chapter II	Jaymo & Andy George	INDIFFERENT		2016.0	Album	
D3-YjTTnQ4g	1988	Youandewan	Tarifa Groove Collections (Vol. 13: Masterpiece)	Various Artists	INDIFFERENT		2012.0	Album	353.0
ChfldUQWB_k	Bust A Move	Young MC	Traveling Tunes	Various Artists	INDIFFERENT	4.7517242	2019.0	Album	
Rz7lHesHLgE	BedRock (feat. Lloyd)	Young Money	Pink Friday (Complete Edition)	Nicki Minaj	INDIFFERENT		2010.0	Album	290.0
Si7WCYHtduM	2 Cups Stuffed	Young Thug	1017 Thug	Young Thug	INDIFFERENT		2013.0	Album	
5uG40hA-WNo	Wyclef Jean	Young Thug	No, My Name is JEFFERY	Young Thug	INDIFFERENT				
OJy7Rgk2D_4	RiRi	Young Thug	No, My Name is JEFFERY	Young Thug	INDIFFERENT				
f8C6ebVbbhc	Something To Believe In	Young the Giant	Home of the Strange	Young the Giant	INDIFFERENT	4.5858388	2016.0	Album	
F5g_Yo-6ynM	Gospel For A New Century	Yves Tumor	Gospel For A New Century	Yves Tumor	INDIFFERENT	5.0	2020.0	Single	
R7ccEgX-jhw	Dream Palette	Yves Tumor	Romanticist / Dream Palette	Yves Tumor	INDIFFERENT	5.0	2020.0	Single	
gUiR4fZ2csc	In The Waiting Line	Zero 7	In The Waiting Line	Zero 7	INDIFFERENT		2001.0	Single	
-vJG3AImUyE	Likufanele	Zero 7	Simple Things	Zero 7	INDIFFERENT		2001.0	Album	
jEZ59hOlLck	Give It Away	Zero 7	Simple Things	Zero 7	INDIFFERENT	4.5858488	2001.0	Album	
bqy_ARmlUKk	satan	brrd	anointing	brrd	INDIFFERENT				
Af--68NlXJY	youth group	brrd	anointing	brrd	INDIFFERENT				
eqyzYHNsW-0	The Last Ayy I'll Ever Lmao	cameragrammar	The Last Ayy I'll Ever Lmao	cameragrammar	INDIFFERENT		2016.0	Single	
ZLdD2vmY5rw	Complications	deadmau5	Random Album Title	deadmau5	INDIFFERENT	4.0601091	2008.0	Album	
Ui5BHZfkE3M	youare_prequel	devonwho	EARWAX ZIPTAPE SIX	BOATS	INDIFFERENT				
YdQ_wn-g5aU	Travellin' Man (feat. Mos Def)	dj honda	Travellin' Man	dj honda	INDIFFERENT		2009.0	EP	319.0
Q7gIwB2UvFM	2in5four	eLan	Next 2 Last: Originals & Remixes	eLan	INDIFFERENT				
VwI5DcbFoqc	parallel realms	foxxy mulderr	beats to creep to	foxxy mulderr	INDIFFERENT		2022.0	Album	192.0
4DyV0hWOdQw	we fell in love in october	girl in red	we fell in love in october / forget her	girl in red	INDIFFERENT		2018.0	Single	
bmHYV5wWrkw	Casin	glue70	Points of Interest						
9G9rKG1zwts	Otherside Avenue	glue70	Points of Interest						
gdwqT1_W9J8	These Street Walkers	glue70	Points of Interest						
NtZavBcRCkg	Highway Broken	glue70	Points of Interest						
ujB7PF3fU1M	I Don't Sell Molly No More	iLoveMakonnen	I LOVE MAKONNEN	iLoveMakonnen	INDIFFERENT		2014.0	Album	185.0
W-vNcOt1IIE	I Don't Sell Molly No More	iLoveMakonnen	I LOVE MAKONNEN	iLoveMakonnen	INDIFFERENT		2014.0	Album	185.0
6Tb4OADgc3w	Standing in the Rain	levitation room	Ethos	levitation room	INDIFFERENT		2016.0	Album	
dkS2nyL1UC4	Loved	levitation room	Ethos	levitation room	INDIFFERENT		2016.0	Album	
AGjmom-3DDU	Asleep On A Train	múm	Yesterday Was Dramatic – Today Is OK	múm	INDIFFERENT		2005.0	Album	
xSB8trUFX1A	i'm closing my eyes (feat. Shiloh)	potsu	i'm closing my eyes (feat. shiloh)	potsu	INDIFFERENT		2017.0	Single	119.0
ickNdJ9MCmU	Salt	sober rob	Salt	sober rob	INDIFFERENT	4.3817205	2017.0	EP	
oAJVSB05_bg	Sun City Girls － The Vinegar Stroke	tgmsk3483							118.0
6BpcFxNS3i8	Ride	twenty one pilots	Ride	twenty one pilots	INDIFFERENT	4.7233801	2015.0	Single	
JgcYjMmvEJ4	ginger	xander	Feel Trip, Vol. 2	Various Artists	INDIFFERENT		2016.0	Album	156.0
nEpj5OCoGy4	Loom	Ólafur Arnalds	some kind of peace	Ólafur Arnalds	INDIFFERENT		2020.0	Album	227.0
xtxjm7ciwmc	Группа крови	КИНО	Группа крови	КИНО	INDIFFERENT		1988.0	Album	286.0
LRPmZ_ALkmY	Спокойная ночь	КИНО	Группа крови	КИНО	INDIFFERENT		1988.0	Album	367.0
bV7GUPwoL6w	Невесёлая песня	Кино	Звезда по имени Солнце	Кино	INDIFFERENT		1989.0	Album	255.0
3JoP4e6Syxk	Апрель	Кино	Звезда по имени Солнце	Кино	INDIFFERENT		1989.0	Album	279.0
JXEwthX2ync	Зачарованная Моя	Песняры	Late Night Tales: Khruangbin	Khruangbin	INDIFFERENT		2020.0	Album	355.0
F_uwjsn6IA4	You	∆ ∆	Skyway	∆ ∆	INDIFFERENT		2013.0	EP	275.0
0JySwfqOcQI	Skyway	∆ ∆	Skyway	∆ ∆	INDIFFERENT		2013.0	EP	353.0
EpfMacdeKss	トンカチ	二名敦子	Fluorescent Lamp	二名敦子	INDIFFERENT		1987.0	Album	216.0
gW3gdlWm5u8	カリビアン・ブルーの夜明け	今井美樹	Bewith	今井美樹	INDIFFERENT		1988.0	Album	305.0
qJv4IRdFpJ8	パラディソ	南 佳孝	ブルー・ヌード	南 佳孝	INDIFFERENT		2002.0	Album	311.0
ZyU1I8WqdoY	おいらぎゃんぐだぞ	南佳孝	摩天楼のヒロイン	南佳孝	INDIFFERENT		1973.0	Album	267.0
9Y1e7pgAQcA	ディアブロ	水曜日のカンパネラ	トライアスロン	水曜日のカンパネラ	INDIFFERENT		2015.0	Single	284.0
ZAzXT1OgG7A	ナポレオン	水曜日のカンパネラ	トライアスロン	水曜日のカンパネラ	INDIFFERENT		2015.0	Single	213.0
4o7BShk1Ykw	ユタ	水曜日のカンパネラ	トライアスロン	水曜日のカンパネラ	INDIFFERENT		2015.0	Single	391.0
FTnJVhGhLS0	我がままなハイヒール	秋元 薫	Cologne	秋元 薫	INDIFFERENT		1986.0	Album	304.0
